Points_0,Points_1,Points_2,uh_0,uh_1,uh_2
0.0169586,-0.0304365,0,1,0,0
0.0250682,-0.031958,0,1,0,0
0.0215948,0.0464482,0,1,0,0
0.0145063,0.0437487,0,1,0,0
0.0088744,0.0408864,0,1,0,0
0.00434532,0.0380364,0,1,0,0
0.000654993,0.0352801,0,1,0,0
-0.00238777,0.0326477,0,1,0,0
-0.00492392,0.030146,0,1,0,0
-0.00705871,0.0277708,0,1,0,0
-0.00887128,0.0255127,0,1,0,0
-0.0104216,0.0233599,0,1,0,0
-0.0117548,0.0212991,0,1,0,0
-0.0129052,0.0193174,0,1,0,0
-0.0139,0.0174026,0,1,0,0
-0.0147606,0.0155435,0,1,0,0
-0.0155038,0.0137299,0,1,0,0
-0.0161425,0.0119521,0,1,0,0
-0.0166859,0.0102008,0,1,0,0
-0.017141,0.00846734,0,1,0,0
-0.0175121,0.00674325,0,1,0,0
-0.0178013,0.00502033,0,1,0,0
-0.0180087,0.00329057,0,1,0,0
-0.0181347,0.00154639,0,1,0,0
-0.0181859,-0.000219028,0,1,0,0
-0.0181698,-0.00201346,0,1,0,0
-0.0179837,-0.00384343,0,1,0,0
-0.0174131,-0.0056474,0,1,0,0
-0.0165239,-0.00736541,0,1,0,0
-0.0154015,-0.00900917,0,1,0,0
-0.0140872,-0.0106123,0,1,0,0
-0.012591,-0.0122099,0,1,0,0
-0.0108974,-0.0138312,0,1,0,0
-0.00897007,-0.0154899,0,1,0,0
-0.00676515,-0.0171988,0,1,0,0
-0.00422385,-0.0189668,0,1,0,0
-0.00126665,-0.0207999,0,1,0,0
0.00221628,-0.0226925,0,1,0,0
0.00637276,-0.024623,0,1,0,0
0.0114025,-0.0265429,0,1,0,0
0.0175795,-0.0283489,0,1,0,0
0.025277,-0.0298255,0,1,0,0
0.0216868,0.0446429,0,1,0,0
0.0149712,0.0419619,0,1,0,0
0.00963538,0.039172,0,1,0,0
0.00534169,0.036421,0,1,0,0
0.00183963,0.0337756,0,1,0,0
-0.00105139,0.0312579,0,1,0,0
-0.00346425,0.0288705,0,1,0,0
-0.00549817,0.0266074,0,1,0,0
-0.00722772,0.0244579,0,1,0,0
-0.00870945,0.0224101,0,1,0,0
-0.00998571,0.0204505,0,1,0,0
-0.011089,0.0185664,0,1,0,0
-0.0120447,0.0167461,0,1,0,0
-0.0128733,0.0149787,0,1,0,0
-0.0135905,0.0132543,0,1,0,0
-0.0142083,0.0115636,0,1,0,0
-0.0147356,0.00989774,0,1,0,0
-0.0151789,0.00824845,0,1,0,0
-0.0155421,0.00660762,0,1,0,0
-0.0158272,0.00496742,0,1,0,0
-0.0160343,0.00332021,0,1,0,0
-0.0161635,0.00165876,0,1,0,0
-0.0162218,-2.33412e-05,0,1,0,0
-0.0162169,-0.00173351,0,1,0,0
-0.0160456,-0.00347787,0,1,0,0
-0.0154929,-0.00519407,0,1,0,0
-0.0146254,-0.00682132,0,1,0,0
-0.0135298,-0.00837093,0,1,0,0
-0.0122489,-0.00987623,0,1,0,0
-0.010794,-0.0113721,0,1,0,0
-0.00915117,-0.0128874,0,1,0,0
-0.00728603,-0.0144355,0,1,0,0
-0.00515749,-0.0160293,0,1,0,0
-0.00271017,-0.0176778,0,1,0,0
0.000130837,-0.0193878,0,1,0,0
0.00346929,-0.0211554,0,1,0,0
0.00744484,-0.022963,0,1,0,0
0.0122464,-0.0247693,0,1,0,0
0.0181338,-0.0264851,0,1,0,0
0.0254635,-0.0279215,0,1,0,0
0.0217688,0.0430311,0,1,0,0
0.0153863,0.0403665,0,1,0,0
0.0103148,0.0376413,0,1,0,0
0.00623131,0.0349787,0,1,0,0
0.00289733,0.0324322,0,1,0,0
0.000141811,0.0300169,0,1,0,0
-0.00216098,0.0277318,0,1,0,0
-0.00410483,0.0255686,0,1,0,0
-0.00576025,0.0235162,0,1,0,0
-0.00718071,0.021562,0,1,0,0
-0.00840619,0.0196928,0,1,0,0
-0.00946733,0.0178959,0,1,0,0
-0.0103883,0.0161599,0,1,0,0
-0.0111882,0.0144744,0,1,0,0
-0.0118821,0.0128296,0,1,0,0
-0.0124813,0.0112167,0,1,0,0
-0.0129943,0.00962714,0,1,0,0
-0.013427,0.008053,0,1,0,0
-0.0137832,0.00648652,0,1,0,0
-0.0140647,0.00492018,0,1,0,0
-0.0142714,0.00334667,0,1,0,0
-0.0144036,0.0017591,0,1,0,0
-0.0144682,0.000151379,0,1,0,0
-0.0144732,-0.00148356,0,1,0,0
-0.0143152,-0.00315148,0,1,0,0
-0.0137784,-0.00478931,0,1,0,0
-0.0129302,-0.00633553,0,1,0,0
-0.0118587,-0.00780108,0,1,0,0
-0.0106076,-0.00921903,0,1,0,0
-0.00918949,-0.010624,0,1,0,0
-0.007592,-0.0120446,0,1,0,0
-0.00578243,-0.0134942,0,1,0,0
-0.00372207,-0.0149852,0,1,0,0
-0.00135867,-0.0165269,0,1,0,0
0.0013786,-0.018127,0,1,0,0
0.00458805,-0.019783,0,1,0,0
0.00840206,-0.0214808,0,1,0,0
0.0129999,-0.0231857,0,1,0,0
0.0186287,-0.024821,0,1,0,0
0.02563,-0.0262216,0,1,0,0
0.0218421,0.041592,0,1,0,0
0.0157569,0.038942,0,1,0,0
0.0109215,0.0362746,0,1,0,0
0.00702561,0.0336909,0,1,0,0
0.00384172,0.0312328,0,1,0,0
0.00120717,0.0289089,0,1,0,0
-0.000997338,0.026715,0,1,0,0
-0.00286078,0.0246412,0,1,0,0
-0.00445002,0.0226754,0,1,0,0
-0.00581577,0.0208048,0,1,0,0
-0.00699591,0.0190163,0,1,0,0
-0.00801946,0.0172973,0,1,0,0
-0.00890933,0.0156366,0,1,0,0
-0.00968369,0.0140241,0,1,0,0
-0.0103568,0.0124504,0,1,0,0
-0.0109394,0.0109069,0,1,0,0
-0.0114395,0.00938554,0,1,0,0
-0.0118628,0.0078785,0,1,0,0
-0.0122127,0.00637839,0,1,0,0
-0.012491,0.004878,0,1,0,0
-0.0126973,0.00337029,0,1,0,0
-0.0128322,0.00184869,0,1,0,0
-0.0129025,0.000307379,0,1,0,0
-0.0129163,-0.00126039,0,1,0,0
-0.0127702,-0.00286005,0,1,0,0
-0.0122475,-0.00442791,0,1,0,0
-0.0114167,-0.00590178,0,1,0,0
-0.0103667,-0.00729228,0,1,0,0
-0.00914217,-0.00863224,0,1,0,0
-0.00775693,-0.00995611,0,1,0,0
-0.00619989,-0.0112922,0,1,0,0
-0.00443992,-0.0126537,0,1,0,0
-0.00244045,-0.0140529,0,1,0,0
-0.000151977,-0.0154994,0,1,0,0
0.00249267,-0.0170013,0,1,0,0
0.00558694,-0.0185577,0,1,0,0
0.00925671,-0.0201574,0,1,0,0
0.0136726,-0.0217717,0,1,0,0
0.0190706,-0.0233351,0,1,0,0
0.0257786,-0.0247037,0,1,0,0
0.0219076,0.0403071,0,0.998813,0,0
0.0160877,0.0376702,0,1,0,0
0.0114631,0.0350544,0,1,0,0
0.00773481,0.0325411,0,1,0,0
0.00468492,0.0301618,0,1,0,0
0.00215838,0.0279197,0,1,0,0
4.16247e-05,0.0258072,0,1,0,0
-0.00175001,0.0238131,0,1,0,0
-0.00328016,0.0219246,0,1,0,0
-0.00459707,0.0201287,0,1,0,0
-0.00573673,0.0184122,0,1,0,0
-0.00672671,0.0167628,0,1,0,0
-0.00758882,0.0151693,0,1,0,0
-0.00834035,0.013622,0,1,0,0
-0.00899486,0.0121118,0,1,0,0
-0.00956266,0.0106304,0,1,0,0
-0.0100513,0.00916982,0,1,0,0
-0.0104661,0.0077227,0,1,0,0
-0.0108105,0.00628185,0,1,0,0
-0.0110859,0.00484034,0,1,0,0
-0.011292,0.00339139,0,1,0,0
-0.0114291,0.00192867,0,1,0,0
-0.0115045,0.000446665,0,1,0,0
-0.0115262,-0.00106113,0,1,0,0
-0.0113907,-0.00259986,0,1,0,0
-0.0108807,-0.00410524,0,1,0,0
-0.0100654,-0.00551451,0,1,0,0
-0.00903446,-0.00683799,0,1,0,0
-0.00783374,-0.00810832,0,1,0,0
-0.00647786,-0.00935975,0,1,0,0
-0.00495693,-0.0106204,0,1,0,0
-0.00324126,-0.0119032,0,1,0,0
-0.00129614,-0.0132206,0,1,0,0
0.00092543,-0.0145819,0,1,0,0
0.00348738,-0.0159961,0,1,0,0
0.0064788,-0.0174636,0,1,0,0
0.0100198,-0.0189758,0,1,0,0
0.0142732,-0.0205093,0,1,0,0
0.0194651,-0.0220085,0,1,0,0
0.0259113,-0.0233485,0,1,0,0
0.021966,0.0391598,0,0.980621,0,0
0.0163832,0.0365346,0,0.994081,0,0
0.0119468,0.0339649,0,0.99953,0,0
0.00836802,0.0315145,0,1,0,0
0.00543777,0.0292057,0,1,0,0
0.00300767,0.0270364,0,1,0,0
0.00096927,0.0249966,0,1,0,0
-0.000758263,0.0230738,0,1,0,0
-0.00223565,0.0212543,0,1,0,0
-0.00350895,0.0195251,0,1,0,0
-0.00461246,0.0178729,0,1,0,0
-0.00557248,0.0162855,0,1,0,0
-0.0064098,0.0147521,0,1,0,0
-0.00714094,0.013263,0,1,0,0
-0.00777888,0.0118095,0,1,0,0
-0.00833344,0.0103835,0,1,0,0
-0.00881186,0.00897722,0,1,0,0
-0.00921917,0.00758359,0,1,0,0
-0.00955853,0.00619566,0,1,0,0
-0.00983131,0.00480672,0,1,0,0
-0.0100372,0.00341022,0,1,0,0
-0.0101764,0.00200009,0,1,0,0
-0.0102563,0.000571027,0,1,0,0
-0.0102851,-0.000883213,0,1,0,0
-0.0101591,-0.00236754,0,1,0,0
-0.00966038,-0.00381714,0,1,0,0
-0.00885882,-0.00516873,0,1,0,0
-0.007845,-0.00643238,0,1,0,0
-0.00666549,-0.00764054,0,1,0,0
-0.00533583,-0.00882728,0,0.999769,0,0
-0.00384715,-0.0100206,0,0.998773,0,0
-0.00217102,-0.0112332,0,0.998118,0,0
-0.000274444,-0.0124773,0,0.998343,0,0
0.0018874,-0.0137628,0,0.999166,0,0
0.00437551,-0.0150987,0,0.99989,0,0
0.00727511,-0.0164868,0,1,0,0
0.0107011,-0.0179208,0,1,0,0
0.0148095,-0.0193821,0,1,0,0
0.0198174,-0.0208239,0,1,0,0
0.0260298,-0.0221385,0,1,0,0
0.0220181,0.0381355,0,0.945894,0,0
0.0166469,0.0355207,0,0.968689,0,0
0.0123786,0.0329921,0,0.983753,0,0
0.00893339,0.0305979,0,0.990607,0,0
0.00610996,0.0283519,0,0.993919,0,0
0.00376597,0.0262477,0,0.995616,0,0
0.00179753,0.0242729,0,0.996533,0,0
0.00012723,0.0224136,0,0.997049,0,0
-0.00130305,0.0206558,0,0.997359,0,0
-0.00253741,0.0189862,0,0.997562,0,0
-0.00360865,0.0173914,0,0.997709,0,0
-0.00454191,0.0158594,0,0.997829,0,0
-0.00535709,0.0143796,0,0.997935,0,0
-0.00607004,0.0129425,0,0.998039,0,0
-0.00669318,0.0115396,0,0.998154,0,0
-0.00723593,0.010163,0,0.998285,0,0
-0.0077052,0.00880525,0,0.998432,0,0
-0.0081058,0.00745938,0,0.998595,0,0
-0.00844071,0.0061187,0,0.998772,0,0
-0.00871118,0.0047767,0,0.99896,0,0
-0.00891683,0.00342704,0,0.999165,0,0
-0.00905795,0.00206385,0,0.999413,0,0
-0.00914181,0.000682065,0,0.999746,0,0
-0.00917696,-0.000724363,0,0.999999,0,0
-0.00905935,-0.00216011,0,1,0,0
-0.00857078,-0.00355991,0,0.999997,0,0
-0.00778153,-0.00486,0,0.998943,0,0
-0.00678298,-0.00607022,0,0.995132,0,0
-0.00562242,-0.00722287,0,0.988936,0,0
-0.00431616,-0.00835187,0,0.982354,0,0
-0.00285627,-0.00948503,0,0.977664,0,0
-0.00121546,-0.0106349,0,0.975991,0,0
0.000637788,-0.0118138,0,0.977389,0,0
0.0027463,-0.0130314,0,0.980983,0,0
0.00516848,-0.0142974,0,0.985588,0,0
0.0079861,-0.0156146,0,0.990065,0,0
0.0113095,-0.0169789,0,0.993581,0,0
0.0152884,-0.0183757,0,0.995677,0,0
0.0201319,-0.0197663,0,0.995943,0,0
0.0261356,-0.0210582,0,0.992809,0,0
0.0220647,0.0372209,0,0.900231,0,0
0.0168825,0.0346154,0,0.929157,0,0
0.0127641,0.0321235,0,0.950778,0,0
0.00943818,0.0297795,0,0.962113,0,0
0.00671013,0.0275897,0,0.968391,0,0
0.00444303,0.0255436,0,0.971973,0,0
0.00253704,0.0236268,0,0.974071,0,0
0.000917848,0.0218242,0,0.975324,0,0
-0.000470374,0.0201215,0,0.976088,0,0
-0.00166996,0.0185049,0,0.9766,0,0
-0.00271239,0.0169614,0,0.976958,0,0
-0.00362176,0.015479,0,0.977256,0,0
-0.00441718,0.014047,0,0.977527,0,0
-0.00511388,0.0126564,0,0.977795,0,0
-0.0057238,0.0112987,0,0.978107,0,0
-0.00625601,0.00996616,0,0.978478,0,0
-0.00671711,0.00865171,0,0.978917,0,0
-0.00711172,0.00734849,0,0.979432,0,0
-0.00744265,0.00604998,0,0.980019,0,0
-0.00771106,0.00474989,0,0.980674,0,0
-0.00791652,0.00344205,0,0.981419,0,0
-0.0080593,0.00212079,0,0.982444,0,0
-0.00814675,0.000781206,0,0.984308,0,0
-0.00818754,-0.000582532,0,0.987601,0,0
-0.00807747,-0.00197491,0,0.990071,0,0
-0.00759791,-0.00333024,0,0.987295,0,0
-0.00681966,-0.00458434,0,0.979582,0,0
-0.00583475,-0.00574687,0,0.968074,0,0
-0.0046911,-0.00684996,0,0.955159,0,0
-0.00340575,-0.00792739,0,0.9441,0,0
-0.00197155,-0.00900685,0,0.937525,0,0
-0.000362269,-0.0101007,0,0.936035,0,0
0.00145228,-0.0112213,0,0.939023,0,0
0.00351318,-0.0123783,0,0.9451,0,0
0.00587649,-0.013582,0,0.952815,0,0
0.00862092,-0.0148359,0,0.960708,0,0
0.0118526,-0.0161379,0,0.967539,0,0
0.0157159,-0.0174771,0,0.972126,0,0
0.0204128,-0.0188221,0,0.972806,0,0
0.0262301,-0.0200936,0,0.966265,0,0
0.0221063,0.0364043,0,0.847817,0,0
0.0170927,0.0338071,0,0.880473,0,0
0.0131083,0.031348,0,0.906314,0,0
0.00988889,0.0290488,0,0.920553,0,0
0.007246,0.0269091,0,0.92878,0,0
0.00504754,0.0249149,0,0.933597,0,0
0.00319732,0.0230498,0,0.936441,0,0
0.00162376,0.021298,0,0.938137,0,0
0.000273089,0.0196444,0,0.939151,0,0
-0.000895457,0.0180753,0,0.939821,0,0
-0.00191216,0.0165776,0,0.94028,0,0
-0.0028002,0.0151393,0,0.94064,0,0
-0.00357797,0.0137501,0,0.940975,0,0
-0.00426016,0.0124009,0,0.941313,0,0
-0.00485829,0.0110835,0,0.941707,0,0
-0.00538107,0.00979041,0,0.94219,0,0
-0.00583489,0.00851462,0,0.942783,0,0
-0.00622415,0.00724947,0,0.943499,0,0
-0.00655153,0.00598863,0,0.944327,0,0
-0.0068181,0.00472596,0,0.94525,0,0
-0.00702338,0.00345546,0,0.946271,0,0
-0.00716765,0.00217162,0,0.947668,0,0
-0.0072583,0.000869725,0,0.950471,0,0
-0.00730413,-0.000455898,0,0.956048,0,0
-0.00720079,-0.00180955,0,0.960556,0,0
-0.00672929,-0.00312517,0,0.955176,0,0
-0.00596085,-0.00433823,0,0.941859,0,0
-0.00498811,-0.00545816,0,0.92424,0,0
-0.00385957,-0.006517,0,0.906469,0,0
-0.00259287,-0.00754839,0,0.892731,0,0
-0.00118163,-0.00857991,0,0.885645,0,0
0.000399504,-0.00962381,0,0.88509,0,0
0.00217951,-0.0106923,0,0.889739,0,0
0.00419789,-0.0117953,0,0.897845,0,0
0.00650865,-0.0129432,0,0.907902,0,0
0.00918771,-0.0141406,0,0.918268,0,0
0.0123376,-0.0153869,0,0.927451,0,0
0.0160976,-0.0166748,0,0.933841,0,0
0.0206635,-0.017979,0,0.934862,0,0
0.0263144,-0.0192323,0,0.926076,0,0
0.0221434,0.0356752,0,0.791768,0,0
0.0172805,0.0330854,0,0.826378,0,0
0.0134157,0.0306556,0,0.85465,0,0
0.0102913,0.0283963,0,0.870649,0,0
0.00772446,0.0263014,0,0.880035,0,0
0.00558728,0.0243535,0,0.885588,0,0
0.00378685,0.0225347,0,0.888868,0,0
0.00225403,0.0208281,0,0.890808,0,0
0.000936895,0.0192184,0,0.891927,0,0
-0.000203934,0.0176917,0,0.89265,0,0
-0.00119767,0.0162348,0,0.89314,0,0
-0.00206666,0.014836,0,0.893509,0,0
-0.00282868,0.0134849,0,0.893838,0,0
-0.00349791,0.0121727,0,0.894183,0,0
-0.00408551,0.0108914,0,0.894597,0,0
-0.00459989,0.00963349,0,0.895122,0,0
-0.00504719,0.00839221,0,0.895768,0,0
-0.00543167,0.00716106,0,0.896569,0,0
-0.00575588,0.00593385,0,0.89752,0,0
-0.00602081,0.00470459,0,0.89858,0,0
-0.00622593,0.00346743,0,0.899706,0,0
-0.00637153,0.00221701,0,0.901203,0,0
-0.00646505,0.000948759,0,0.904476,0,0
-0.00651537,-0.000342831,0,0.91167,0,0
-0.00641804,-0.0016619,0,0.917718,0,0
-0.00595372,-0.00294208,0,0.910017,0,0
-0.00519406,-0.00411848,0,0.892097,0,0
-0.00423219,-0.00520039,0,0.869838,0,0
-0.00311713,-0.00621971,0,0.848865,0,0
-0.0018671,-0.00721,0,0.833922,0,0
-0.000476343,-0.00819871,0,0.827308,0,0
0.00107966,-0.00919798,0,0.82804,0,0
0.00282882,-0.01022,0,0.83418,0,0
0.00480924,-0.0112747,0,0.843825,0,0
0.00707307,-0.0123729,0,0.855529,0,0
0.00969378,-0.0135198,0,0.867553,0,0
0.0127706,-0.0147165,0,0.878321,0,0
0.0164385,-0.0159584,0,0.885936,0,0
0.0208874,-0.0172262,0,0.887243,0,0
0.0263897,-0.0184633,0,0.877065,0,0
0.0221766,0.0350242,0,0.734394,0,0
0.0174481,0.0324411,0,0.769654,0,0
0.0136901,0.0300374,0,0.799021,0,0
0.0106506,0.0278138,0,0.815906,0,0
0.00815165,0.0257588,0,0.825903,0,0
0.0060692,0.0238523,0,0.831823,0,0
0.00431323,0.0220748,0,0.83531,0,0
0.00281678,0.0204086,0,0.837323,0,0
0.00152958,0.018838,0,0.838477,0,0
0.000413496,0.0173492,0,0.839165,0,0
-0.000559727,0.0159288,0,0.839646,0,0
-0.00141171,0.0145652,0,0.83997,0,0
-0.00215967,0.0132482,0,0.840266,0,0
-0.00281734,0.011969,0,0.840581,0,0
-0.00339553,0.0107199,0,0.840986,0,0
-0.0039024,0.00949339,0,0.841518,0,0
-0.00434389,0.00828292,0,0.842189,0,0
-0.0047241,0.00708213,0,0.843016,0,0
-0.00504548,0.00588494,0,0.843992,0,0
-0.00530895,0.00468551,0,0.845079,0,0
-0.00551393,0.00347811,0,0.846191,0,0
-0.00566071,0.00225753,0,0.847601,0,0
-0.00575678,0.00101933,0,0.850987,0,0
-0.00581112,-0.000241879,0,0.859253,0,0
-0.00571916,-0.00153008,0,0.866417,0,0
-0.00526126,-0.0027786,0,0.856693,0,0
-0.00450942,-0.00392227,0,0.835092,0,0
-0.00355726,-0.00497023,0,0.809531,0,0
-0.00245424,-0.00595428,0,0.786769,0,0
-0.00121908,-0.00690787,0,0.771759,0,0
0.000153379,-0.00785835,0,0.76626,0,0
0.00168694,-0.00881778,0,0.768333,0,0
0.00340856,-0.00979828,0,0.775657,0,0
0.00535509,-0.0108099,0,0.78636,0,0
0.00757702,-0.0118637,0,0.799129,0,0
0.0101456,-0.0129655,0,0.812167,0,0
0.0131572,-0.0141178,0,0.8239,0,0
0.0167428,-0.0153188,0,0.832307,0,0
0.0210873,-0.0165541,0,0.833779,0,0
0.0264569,-0.0177767,0,0.822843,0,0
0.0222062,0.0344429,0,0.677356,0,0
0.0175978,0.0318658,0,0.712299,0,0
0.0139351,0.0294854,0,0.741833,0,0
0.0109714,0.0272937,0,0.758939,0,0
0.00853307,0.0252744,0,0.769123,0,0
0.00649948,0.0234048,0,0.775159,0,0
0.0047832,0.0216641,0,0.778703,0,0
0.00331923,0.020034,0,0.780699,0,0
0.00205876,0.0184984,0,0.781819,0,0
0.000964773,0.0170433,0,0.78245,0,0
9.86224e-06,0.0156556,0,0.782855,0,0
-0.000826941,0.0143234,0,0.783125,0,0
-0.00156234,0.0130368,0,0.783368,0,0
-0.00220968,0.0117872,0,0.783636,0,0
-0.00277947,0.0105667,0,0.784003,0,0
-0.00327964,0.00936829,0,0.784495,0,0
-0.00371594,0.00818534,0,0.785147,0,0
-0.00409235,0.00701165,0,0.785978,0,0
-0.0044112,0.00584127,0,0.786956,0,0
-0.00467336,0.00466847,0,0.788029,0,0
-0.00487821,0.00348766,0,0.789067,0,0
-0.00502605,0.00229371,0,0.790267,0,0
-0.0051244,0.00108233,0,0.793486,0,0
-0.00518233,-0.000151743,0,0.802346,0,0
-0.00509516,-0.00141238,0,0.810271,0,0
-0.00464299,-0.00263264,0,0.798806,0,0
-0.00389814,-0.00374709,0,0.774421,0,0
-0.00295464,-0.00476473,0,0.746728,0,0
-0.00186237,-0.00571729,0,0.723369,0,0
-0.000640492,-0.00663811,0,0.709162,0,0
0.00071563,-0.00755446,0,0.705113,0,0
0.00222915,-0.00847831,0,0.708404,0,0
0.00392618,-0.00942175,0,0.716568,0,0
0.00584245,-0.0103948,0,0.727897,0,0
0.00802697,-0.011409,0,0.741206,0,0
0.0105491,-0.0124706,0,0.754737,0,0
0.0135023,-0.0135833,0,0.766938,0,0
0.0170145,-0.0147477,0,0.775758,0,0
0.0212658,-0.0159539,0,0.777348,0,0
0.026517,-0.0171637,0,0.766135,0,0
0.0222326,0.033924,0,0.621825,0,0
0.0177314,0.0313521,0,0.655742,0,0
0.0141539,0.0289926,0,0.684762,0,0
0.0112578,0.0268293,0,0.701628,0,0
0.00887362,0.0248419,0,0.711727,0,0
0.00688365,0.0230053,0,0.717691,0,0
0.00520282,0.0212975,0,0.72118,0,0
0.00376785,0.0196995,0,0.723142,0,0
0.00253124,0.0181952,0,0.724183,0,0
0.00145698,0.0167703,0,0.724753,0,0
0.000518424,0.0154116,0,0.725086,0,0
-0.000304824,0.0141075,0,0.725291,0,0
-0.00102901,0.0128481,0,0.725451,0,0
-0.00166713,0.0116248,0,0.725656,0,0
-0.00222942,0.01043,0,0.725963,0,0
-0.0027236,0.0092566,0,0.726388,0,0
-0.00315528,0.00809822,0,0.726973,0,0
-0.00352828,0.00694872,0,0.727767,0,0
-0.00384487,0.00580228,0,0.728719,0,0
-0.00410586,0.00465326,0,0.729762,0,0
-0.00431061,0.00349618,0,0.730727,0,0
-0.00445939,0.00232602,0,0.731682,0,0
-0.00455978,0.00113859,0,0.734545,0,0
-0.00462091,-7.12648e-05,0,0.743572,0,0
-0.00453801,-0.00130729,0,0.751925,0,0
-0.00409096,-0.00250232,0,0.739038,0,0
-0.00335235,-0.00359068,0,0.712677,0,0
-0.00241659,-0.00458126,0,0.683912,0,0
-0.00133392,-0.00550568,0,0.660897,0,0
-0.000123897,-0.00639725,0,0.648062,0,0
0.00121764,-0.00728313,0,0.645525,0,0
0.00271327,-0.00817522,0,0.649803,0,0
0.00438835,-0.00908557,0,0.658464,0,0
0.0062776,-0.0100243,0,0.670065,0,0
0.00842872,-0.011003,0,0.683516,0,0
0.0109093,-0.0120287,0,0.697148,0,0
0.0138105,-0.0131061,0,0.709432,0,0
0.0172571,-0.0142378,0,0.718363,0,0
0.0214251,-0.0154181,0,0.720072,0,0
0.0265706,-0.0166164,0,0.708893,0,0
0.0222562,0.0334606,0,0.568588,0,0
0.0178508,0.0308934,0,0.601041,0,0
0.0143492,0.0285525,0,0.629041,0,0
0.0115136,0.0264147,0,0.645353,0,0
0.00917769,0.0244557,0,0.655142,0,0
0.00722667,0.0226485,0,0.660925,0,0
0.00557748,0.0209701,0,0.664268,0,0
0.0041684,0.0194009,0,0.666146,0,0
0.00295311,0.0179245,0,0.667114,0,0
0.00189646,0.0165265,0,0.667602,0,0
0.000972496,0.0151938,0,0.667866,0,0
0.000161353,0.0139147,0,0.668009,0,0
-0.000552819,0.0126796,0,0.668097,0,0
-0.00118271,0.0114798,0,0.668231,0,0
-0.00173831,0.0103079,0,0.668477,0,0
-0.00222714,0.00915687,0,0.668842,0,0
-0.00265468,0.00802043,0,0.669372,0,0
-0.00302465,0.00689254,0,0.670083,0,0
-0.00333923,0.00576747,0,0.670979,0,0
-0.00359917,0.00463968,0,0.671963,0,0
-0.00380382,0.00350378,0,0.672854,0,0
-0.00395344,0.00235486,0,0.673588,0,0
-0.00405565,0.00118881,0,0.676019,0,0
-0.00411964,5.90985e-07,0,0.684913,0,0
-0.00404056,-0.00121346,0,0.693374,0,0
-0.00359808,-0.00238596,0,0.679325,0,0
-0.00286504,-0.00345102,0,0.651753,0,0
-0.00193618,-0.00441744,0,0.62283,0,0
-0.000862086,-0.00531675,0,0.600885,0,0
0.000337349,-0.00618219,0,0.589713,0,0
0.00166586,-0.00704087,0,0.588578,0,0
0.00314552,-0.0079046,0,0.593564,0,0
0.00480099,-0.0087854,0,0.602436,0,0
0.00666612,-0.00969345,0,0.614016,0,0
0.00878742,-0.0106406,0,0.627322,0,0
0.0112309,-0.0116342,0,0.640711,0,0
0.0140857,-0.01268,0,0.652839,0,0
0.0174737,-0.0137826,0,0.661623,0,0
0.0215674,-0.0149397,0,0.663404,0,0
0.0266184,-0.0161277,0,0.652522,0,0
0.0222773,0.0330469,0,0.518139,0,0
0.0179573,0.0304839,0,0.548844,0,0
0.0145236,0.0281596,0,0.575497,0,0
0.0117419,0.0260445,0,0.591064,0,0
0.00944917,0.0241109,0,0.600401,0,0
0.00753293,0.02233,0,0.605902,0,0
0.005912,0.0206778,0,0.609076,0,0
0.00452604,0.0191343,0,0.61083,0,0
0.00332977,0.0176828,0,0.61171,0,0
0.00228885,0.0163088,0,0.612122,0,0
0.00137792,0.0149993,0,0.612318,0,0
0.000577582,0.0137426,0,0.612391,0,0
-0.00012765,0.0125291,0,0.612429,0,0
-0.000750188,0.0113504,0,0.612483,0,0
-0.00129981,0.0101989,0,0.612663,0,0
-0.00178388,0.00906783,0,0.612972,0,0
-0.00220772,0.00795097,0,0.613462,0,0
-0.00257497,0.00684237,0,0.614111,0,0
-0.00288776,0.00573639,0,0.614923,0,0
-0.00314677,0.00462756,0,0.615848,0,0
-0.00335133,0.00351057,0,0.61665,0,0
-0.0035017,0.00238061,0,0.617193,0,0
-0.00360554,0.00123366,0,0.619162,0,0
-0.00367207,6.47479e-05,0,0.627701,0,0
-0.00359641,-0.00112968,0,0.63606,0,0
-0.003158,-0.00228207,0,0.621108,0,0
-0.00242994,-0.00332633,0,0.592954,0,0
-0.00150725,-0.00427117,0,0.564619,0,0
-0.000440806,-0.00514807,0,0.544231,0,0
0.000749175,-0.00599018,0,0.534798,0,0
0.00206606,-0.00682457,0,0.534851,0,0
0.00353146,-0.00766297,0,0.540265,0,0
0.00516943,-0.00851739,0,0.549119,0,0
0.00701302,-0.00939805,0,0.560476,0,0
0.00910769,-0.0103169,0,0.573431,0,0
0.011518,-0.0112819,0,0.586384,0,0
0.0143314,-0.0122996,0,0.598134,0,0
0.0176671,-0.0133761,0,0.606684,0,0
0.0216944,-0.0145126,0,0.608443,0,0
0.0266612,-0.0156913,0,0.598009,0,0
0.0222961,0.0326775,0,0.47079,0,0
0.0180524,0.0301183,0,0.499592,0,0
0.0146793,0.0278088,0,0.524672,0,0
0.0119458,0.025714,0,0.539354,0,0
0.00969157,0.023803,0,0.54818,0,0
0.00780638,0.0220456,0,0.553341,0,0
0.00621067,0.0204168,0,0.556303,0,0
0.00484535,0.0188963,0,0.557915,0,0
0.00366607,0.0174669,0,0.558693,0,0
0.00263919,0.0161145,0,0.559049,0,0
0.0017399,0.0148256,0,0.55918,0,0
